123I IODE IOBENGUANE 74 MBQ/ML  INJ,123I IODE IOBENGUANE ,74 MBQ/ML ,, 
VALSARTAN/HCTZ CRT 160/12.5MG CPR,VALSARTAN/HCTZ ,160/12.5MG ,,TVC 
VALSARTAN/HCTZ CRT 160/25MG CPR,VALSARTAN/HCTZ ,160/12.5MG ,,ZTL 
VALSARTAN/HCTZ CRT 80/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,ARW 
VALSARTAN/HCTZ EG 160/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,BGA 
VALSARTAN/HCTZ EG 160/25MG CPR,VALSARTAN/HCTZ ,160/25MG ,,CRT 
VALSARTAN/HCTZ EG 80/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,EG 
VALSARTAN/HCTZ EVO 160/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,EVO 
VALSARTAN/HCTZ EVO 160/25MG CPR,VALSARTAN/HCTZ ,160/25MG ,,KRK 
VALSARTAN/HCTZ EVO 80/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,MYL 
VALSARTAN/HCTZ KRK 160/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,MYP 
VALSARTAN/HCTZ KRK 160/25MG CPR,VALSARTAN/HCTZ ,160/25MG ,,PHR 
VALSARTAN/HCTZ KRK 80/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,RBX 
VALSARTAN/HCTZ MYL 160/12.5MG NSFP,VALSARTAN/HCTZ ,160/25MG ,,RTP 
VALSARTAN/HCTZ MYL 160/25MG CPR NSFP,VALSARTAN/HCTZ ,160/25MG ,,SDZ 
VALSARTAN/HCTZ MYL 80/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,TVC 
VALSARTAN/HCTZ MYP 160/12.5MG CPR,VALSARTAN/HCTZ ,160/25MG ,,ZTL 
VALSARTAN/HCTZ MYP 160/25MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,ARW 
VALSARTAN/HCTZ MYP 80/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,BGA 
VALSARTAN/HCTZ PHR 160/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,CRT 
VALSARTAN/HCTZ PHR 160/25MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,EG 
VALSARTAN/HCTZ PHR 80/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,EVO 
VALSARTAN/HCTZ RBX 160/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,KRK 
VALSARTAN/HCTZ RBX 160/25MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,MYL 
VALSARTAN/HCTZ RBX 80/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,MYP 
VALSARTAN/HCTZ RTP 160/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,PHR 
VALSARTAN/HCTZ RTP 160/25MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,RBX 
VALSARTAN/HCTZ RTP 80/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,RTP 
VALSARTAN/HCTZ SDZ 160/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,SDZ 
VALSARTAN/HCTZ SDZ 160/25MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,TVC 
VALSARTAN/HCTZ SDZ 80/12.5MG CPR,VALSARTAN/HCTZ ,80/12.5MG ,,ZTL 
VALSARTAN/HCTZ TVC 160/12.5MG CPR,VALSARTAN/HCTZ AHCL ,160/12.5MG ,,
VALSARTAN/HCTZ TVC 160/25MG CPR,VALSARTAN/HCTZ AHCL ,160/25MG ,,
VALSARTAN/HCTZ TVC 80/12.5MG CPR,VALSARTAN/HCTZ AHCL ,80/12.5MG ,,
VALSARTAN/HCTZ ZDS 160/12.5MG CPR,VALSARTAN/HCTZ ARL ,160/12.5MG ,,
VALSARTAN/HCTZ ZDS 160/25MG CPR,VALSARTAN/HCTZ ARL ,160/25MG ,,
VALSARTAN/HCTZ ZDS 80/12.5MG CPR,VALSARTAN/HCTZ ARL ,80/12.5MG ,,
VALSARTAN/HCTZ ZTL 160/12.5MG CPR,VALSARTAN/HCTZ ZDS ,160/12.5MG ,,
VALSARTAN/HCTZ ZTL 160/25MG CPR,VALSARTAN/HCTZ ZDS ,160/25MG ,,
VALSARTAN/HCTZ ZTL 80/12.5MG CPR,VALSARTAN/HCTZ ZDS ,80/12.5MG ,,
VAMINE 12G SOL INJ FL 100ML NSFP,VAMINE ,12G 100ML ,,
VAMINE 12G SOL INJ FL 1L NSFP,VAMINE ,12G 1L ,,
VAMINE 12G SOL INJ FL 500ML NSFP,VAMINE ,12G 500ML ,,
VAMINE GLUCOSE SOL INJ FL 100ML NSFP,VAMINE GLUCOSE ,100ML ,,
VAMINE GLUCOSE SOL INJ FL 1L NSFP,VAMINE GLUCOSE ,1L ,,
VAMINE GLUCOSE SOL INJ FL 500ML NSFP,VAMINE GLUCOSE ,500ML ,,
VAMINE GLUCOSE SOL INJ FL 750ML NSFP,VAMINE GLUCOSE ,750ML ,,
VAMINE N SOL INJ FL 100ML NSFP,VAMINE N ,100ML ,,
VAMINE N SOL INJ FL 1L NSFP,VAMINE N ,1L ,,
VAMINE N SOL INJ FL 500ML NSFP,VAMINE N ,500ML ,,
VAMINOLACT SOL INJ FL 100ML,VAMINOLACT ,100ML ,,
VAMINOLACT SOL INJ FL 1L,VAMINOLACT ,1L ,,
VAMINOLACT SOL INJ FL 250ML NSFP,VAMINOLACT ,250ML ,,
VAMINOLACT SOL INJ FL 500ML,VAMINOLACT ,500ML ,,
VANCOCINE 125MG PDR ET SOL INJ NSFP,VANCOCINE ,125MG ,,
VANCOCINE 125MG PDR INJ NSFP,VANCOCINE ,125MG ,,
VANCOCINE 1G PDR INJ NSFP,VANCOCINE ,1G ,,
VANCOCINE 250MG PDR ET SOL INJ NSFP,VANCOCINE ,250MG ,,
VANCOCINE 250MG PDR INJ NSFP,VANCOCINE ,250MG ,,
VANCOCINE 500MG PDR INJ NSFP,VANCOCINE ,500MG ,,
VANCOCINE 500MG/6ML PDR ORALE NSFP,VANCOCINE ,500MG/6ML ,,
VANCOMYCINE  125MG PDR INJ,VANCOMYCINE ,125MG ,, 
VANCOMYCINE 1G PDR INJ,VANCOMYCINE ,125MG ,,DKT 
VANCOMYCINE 250MG PDR INJ,VANCOMYCINE ,125MG ,,MYL 
VANCOMYCINE 500MG PDRE SOL PERFUSION,VANCOMYCINE ,125MG ,,SDZ 
VANCOMYCINE ABBOTT 1G PDR INJ NC,VANCOMYCINE ,1G ,,
VANCOMYCINE ABBOTT 500MG PDR INJ NC,VANCOMYCINE ,1G ,,MYL 
VANCOMYCINE DKT 125MG INJ NSFP,VANCOMYCINE ,1G ,,QUA 
VANCOMYCINE DKT 1G INJ 20ML NSFP,VANCOMYCINE ,1G 20ML ,,DKT 
VANCOMYCINE DKT 1G INJ 38ML NSFP,VANCOMYCINE ,1G 20ML ,,SDZ 
VANCOMYCINE DKT 250MG INJ NSFP,VANCOMYCINE ,1G 31.5ML ,,SDZ 
VANCOMYCINE DKT 500MG INJ NSFP,VANCOMYCINE ,1G 38ML ,,DKT 
VANCOMYCINE KBI 1G PDR INJ,VANCOMYCINE ,1G 38ML ,,SDZ 
VANCOMYCINE KBI 500MG PDR INJ,VANCOMYCINE ,250MG ,,
VANCOMYCINE LEDERLE 500MG PDR NSFP,VANCOMYCINE ,250MG ,,DKT 
VANCOMYCINE LEO 500MG PDR INJ NC,VANCOMYCINE ,250MG ,,MYL 
VANCOMYCINE MYL 125MG PDR INJ,VANCOMYCINE ,250MG ,,SDZ 
VANCOMYCINE MYL 1G PDR INJ,VANCOMYCINE ,500MG ,,
VANCOMYCINE MYL 250MG PDR INJ,VANCOMYCINE ,500MG ,,DKT 
VANCOMYCINE MYL 500MG PDR INJ,VANCOMYCINE ,500MG ,,MYL 
VANCOMYCINE QUA 1G PDR INJ NC,VANCOMYCINE ,500MG ,,QUA 
VANCOMYCINE QUA 500MG PDR INJ NSFP,VANCOMYCINE ,500MG ,,SDZ 
VANCOMYCINE SDZ 125MG PDR INJ,VANCOMYCINE ABBOTT ,1G ,,
VANCOMYCINE SDZ 1G INJ 20ML,VANCOMYCINE ABBOTT ,500MG ,,
VANCOMYCINE SDZ 1G INJ 31.5ML NC,VANCOMYCINE KBI ,1G ,,
VANCOMYCINE SDZ 1G INJ 38ML NC,VANCOMYCINE KBI ,500MG ,,
VANCOMYCINE SDZ 250MG PDR INJ,VANCOMYCINE LEDERLE ,500MG ,,
VANCOMYCINE SDZ 500MG PDR INJ,VANCOMYCINE LEO ,500MG ,,
VANDETANIB 100MG CPR,VANDETANIB ,100MG ,,
VANDETANIB 300MG CPR,VANDETANIB ,300MG ,,
VANDETANIB ASZ100MG CPR NSFP,VANDETANIB ASZ100MG ,,,
VANILONE 100MG CPR NSFP,VANILONE ,100MG ,,
VANILONE 50MG CPR NSFP,VANILONE ,50MG ,,
VANILONE INFANTILE 33MG/5G GRL NSFP,VANILONE INFANTILE ,33MG/5G ,,
VANIQA 11.5% CREME,VANIQA ,11.5% ,,
VANISORBYL GRANULE NSFP,VANISORBYL ,,,
VANSIL 250MG GELULE NSFP,VANSIL ,,,
VANSIL SUSP BUV NSFP,VANSIL ,250MG ,,
VAPO MYRTOL SOL NSFP,VAPO MYRTOL ,,,
VAQTA 25U/0.5ML SUSP INJ NSFP,VAQTA ,25U/0.5ML ,,
VARDENAFIL 10MG COMPRIME ORODISP,VARDENAFIL ,10MG ,,
VARDENAFIL 10MG COMPRIME PELLICULE,VARDENAFIL ,10MG ,,
VARDENAFIL 20MG COMPRIME PELLICULE,VARDENAFIL ,20MG ,,
VARDENAFIL 5MG COMPRIME PELLICULE,VARDENAFIL ,5MG ,,
VARENICLINE 0.5MG COMPRIME,VARENICLINE ,0.5MG ,,
VARENICLINE 0.5MG ET 1MG COMPRIME,VARENICLINE ,1MG ,,
VARENICLINE 1MG COMPRIME PELLICULE,VARENICLINE ET ,0.5MG 1MG ,,
VARIDASE PDR NSFP,VARIDASE ,,,
VARILRIX 2000UFP PDR ET SOL INJ NSFP,VARILRIX ,,,
VARILRIX PDR ET SOL INJ,VARILRIX ,2000UFP ,,
VARITECT CP 25UI/ML SOL INJ FL20ML,VARITECT FL20ML ,25UI/ML ,,
VARITECT CP 25UI/ML SOL INJ FL50ML,VARITECT FL50ML ,25UI/ML ,,
VARITECT CP 25UI/ML SOL INJ FL5ML,VARITECT FL5ML ,25UI/ML ,,
VARIVAX PDR ET SOL INJ SRG + 2 AIG,VARIVAX SRG ,,,
VARIVAX PDR ET SOL INJ SRG +AIG NSFP,VARIVAX SRG + AIG ,2 ,,
VARIVAX PDR ET SOL INJ SRG NSFP,VARIVAX SRG +AIG ,,,
VARNOLINE CONTINU CPR,VARNOLINE ,,,
VARNOLINE CPR,VARNOLINE CONTINU ,,,
VASCOCITROL SOL BUV NFSP,VASCOCITROL ,,,
VASCODRAN GRANULES,VASCODRAN ,,,
VASCOFLOR GRANULES,VASCOFLOR ,,,
VASCORIL 300MG CPR NSFP,VASCORIL ,300MG ,,
VASCULAT 10MG CPR NSFP,VASCULAT ,10MG ,,
VASCULAT 10MG/ML SOL BUV NSFP,VASCULAT ,10MG/ML ,,
VASCULAT 50MG/1ML SOL INJ NSFP,VASCULAT ,50MG/1ML ,,
VASCULIPAN SOL BUV NSFP,VASCULIPAN ,,,
VASCULOCIS 10MG PDR INJ,VASCULOCIS ,10MG ,,
VASCULOGENE 10MG CPR NSFP,VASCULOGENE ,10MG ,,
VASCULOGENE 20MG CPR NSFP,VASCULOGENE ,20MG ,,
VASCUMINE GELULE NSFP,VASCUMINE ,,,
VASCUNORMYL 200MG CPR NSFP,VASCUNORMYL ,200MG ,,
VASCUTON 100MG GELULE NSFP,VASCUTON ,100MG ,,
VASELINE CAMPHREE MONOT 10% POM NSFP,VASELINE ,,,
VASELINE GOMENOLEE 5% POMMADE,VASELINE CAMPHREE MONOT ,10% ,,
VASELINE MONOT PURE TUBE 50G NSFP,VASELINE GOMENOLEE ,5% ,,
VASELINE OFFICINALE CPF TUBE 20G,VASELINE MONOT PURE ,50G ,,
VASELINE OFFICINALE CPF TUBE 45G,VASELINE OFFICINALE ,20G ,,CPF 
VASELINE OFFICINALE CPF TUBE 80G,VASELINE OFFICINALE ,45G ,,CPF 
VASELINE OXYDE ZINC 10% MONOT NSFP,VASELINE OFFICINALE ,80G ,,CPF 
VASELINE POMMADE,VASELINE OXYDE ZINC MONOT ,10% ,,
VASELINE PURE CODEX POM NSFP,VASELINE PURE CODEX ,,,
VASELINE STERILISEE CPF POMMADE,VASELINE STERILISEE ,,,CPF 
VASOBRAL CPR NSFP,VASOBRAL ,,,
VASOBRAL SOL BUV NSFP,VASOBRAL ,,,
VASOBRIX 32 SOL INJ AMP 20ML NSFP,VASOBRIX ,32 20ML ,,
VASOBRIX 32 SOL INJ AMP 40ML NSFP,VASOBRIX ,32 40ML ,,
VASOCALM CPR NSFP,VASOCALM ,,,
VASOCET 100MG GELULE NSFP,VASOCET ,100MG ,,
VASODISTAL 200MG CPR NSFP,VASODISTAL ,200MG ,,
VASODISTAL 80MG/2ML SOL INJ NSFP,VASODISTAL ,80MG/2ML ,,
VASOPRESSINE 20U/1ML SOL INJECTABLE,VASOPRESSINE ,20U/1ML ,,
VASOXINE 20MG/1ML SOL INJ NSFP,VASOXINE ,20MG/1ML ,,
VASTAREL 20MG CPR,VASTAREL ,20MG ,,
VASTAREL 20MG/ML BUV 60ML,VASTAREL ,20MG/ML 60ML ,,
VASTAREL 3MG CPR NSFP,VASTAREL ,3MG ,,
VASTAREL LM 35MG CPR,VASTAREL LM ,35MG ,,
VASTEN 10MG CPR,VASTEN ,10MG ,,
VASTEN 20MG CPR,VASTEN ,20MG ,,
VASTEN 40MG CPR,VASTEN ,40MG ,,
VAXICOQ MERIEUX SUSP INJ NSFP,VAXICOQ MERIEUX ,,,
VAXIGRIP ENF SUSP INJ NSFP,VAXIGRIP ,,,
VAXIGRIP SUSP INJ,VAXIGRIP ,,,
VECTARION 15MG/5ML PDR ET SOL INJ,VECTARION ,15MG/5ML ,,
VECTARION 50MG CPR NSFP,VECTARION ,50MG ,,
VECTIBIX 100MG/5ML SOL INJ,VECTIBIX ,100MG/5ML ,,
VECTIBIX 400MG/20ML SOL INJ,VECTIBIX ,400MG/20ML ,,
VECTREN 100MG GELULE NSFP,VECTREN ,100MG ,,
VECTRINE 300MG GELULE,VECTRINE ,300MG ,,
VECTRINE 300MG PDR ORALE SACHET,VECTRINE ,300MG ,,
VECURONIUM 10MG PDR INJ,VECURONIUM ,10MG ,,
VECURONIUM 4MG/1ML PDR  & SOL INJ,VECURONIUM & ,4MG/1ML ,, 
VEDOLIZUMAB 300MG SOL INJ,VEDOLIZUMAB ,300MG ,,
VEDOLIZUMAB 300MG SOL PERF NSFP,VEDOLIZUMAB ,300MG ,,
VEDROP 50MG/ML SOL BUV 20ML +SER,VEDROP +SER ,50MG/ML 20ML ,,
VEDROP 50MG/ML SOL BUV 60ML +SER,VEDROP +SER ,50MG/ML 60ML ,,
VEGADEINE AD SUPPO NSFP,VEGADEINE AD ,,,
VEGANINE 500MG/50MG CPR NSFP,VEGANINE ,,,
VEGANINE ANCIENNE FORMULE CPR NSFP,VEGANINE ,500MG/50MG ,,
VEGANINE SUPPOSITOIRE NSFP,VEGANINE ANCIENNE FORMULE ,,,
VEGEBOM DU DR MIOT POMMADE 100G NSFP,VEGEBOM ,,,
VEGEBOM DU DR MIOT POMMADE 45G NSFP,VEGEBOM ,,,
VEGEBOM SOL PULV NASAL NSFP,VEGEBOM DU DR MIOT ,100G ,,
VEGEBOM SUPPO NSFP,VEGEBOM DU DR MIOT ,45G ,,
VEGECALM SIR FL150ML NSFP,VEGECALM SIR FL150ML ,,,
VEGELAX CPR NSFP,VEGELAX ,,,
VEGETOSERUM AD SIROP,VEGETOSERUM ,,,
VEGETOSERUM ENF SIROP NSFP,VEGETOSERUM AD ,,,
VEHEM SDZ 50MG/5ML SOL INJ NSFP,VEHEM ,50MG/5ML ,,SDZ 
VEINAMITOL 1000MG PDR ORALE NSFP,VEINAMITOL ,1000MG ,,
VEINAMITOL 1000MG/2ML SOL BUV NSFP,VEINAMITOL ,1000MG/2ML ,,
VEINAMITOL 3500MG PDR ORALE,VEINAMITOL ,3500MG ,,
VEINAMITOL 3500MG SOL BUV,VEINAMITOL ,3500MG ,,
VEINAMITOL 3500MG/7ML SOL BUV,VEINAMITOL ,3500MG/7ML ,,
VEINAMITOL PROCTO 3500MG PDR NSFP,VEINAMITOL PROCTO ,3500MG ,,
VEINARTAN 100MG CPR NSFP,VEINARTAN ,100MG ,,
VEINERGY 3500MG PDR ORALE NC,VEINERGY ,3500MG ,,
VEINEVA 600MG CPR Gé NSFP,VEINEVA Gé ,600MG ,,
VEINOBIASE CPR EFF,VEINOBIASE ,,,
VEINOFIT SOL BUV NSFP,VEINOFIT ,,,
VEINOGLOBULINE 0.5G/10ML PDR NSFP,VEINOGLOBULINE ,0.5G/10ML ,,
VEINOGLOBULINE 2.5G/50ML PDR NSFP,VEINOGLOBULINE ,2.5G/50ML ,,
VEINOGLOBULINE 5G/100ML PDR NSFP,VEINOGLOBULINE ,5G/100ML ,,
VEINOPHYTUM GELULE NSFP,VEINOPHYTUM ,,,
VEINOSCLEROL 10MG/2ML IV SOL NSFP,VEINOSCLEROL IV ,10MG/2ML ,,
VEINOSCLEROL 40MG/2ML IV SOL NSFP,VEINOSCLEROL IV ,40MG/2ML ,,
VEINOSCLEROL 5MG/2ML IV SOL INJ NSFP,VEINOSCLEROL IV ,5MG/2ML ,,
VEINOSCLEROL 60MG/2ML IV SOL NSFP,VEINOSCLEROL IV ,60MG/2ML ,,
VEINOSIUM CPR SUBLING BT25 NSFP,VEINOSIUM SUBLING BT25 ,,,
VEINOSTASE SOL BUV,VEINOSTASE ,,,
VEINOTEX CPR NSFP,VEINOTEX ,,,
VEINOTONYL 75 GELULE NSFP,VEINOTONYL ,,,
VEINOTONYL GELULE NSFP,VEINOTONYL ,75 ,,
VELAGLUCERASE 400U PDR INJ,VELAGLUCERASE ,400U ,,
VELBE 10MG PDR INJ,VELBE ,10MG ,,
VELCADE 1MG PDR SOL INJ,VELCADE ,1MG ,,
VELCADE 3.5MG PDR SOL INJ,VELCADE ,3.5MG ,,
VELITEN CPR,VELITEN ,,,
VELMETIA 50MG/1000MG CPR,VELMETIA ,50MG/1000MG ,,
VELOSEF 125MG GRANULES SACHET NSFP,VELOSEF ,125MG ,,
VELOSEF 1G IM PDR ET SOL INJ NSFP,VELOSEF ,500MG ,,
VELOSEF 1G IV PDR ET SOL INJ NSFP,VELOSEF ,500MG ,,
VELOSEF 500MG GELULE NSFP,VELOSEF IM ,1G ,,
VELOSEF 500MG PDR ET SOL INJ NSFP,VELOSEF IV ,1G ,,
VELOSULIN 1000UI/10ML SOL INJ FLNSFP,VELOSULIN FLNSFP ,1000UI/10ML ,,
VELOSULINE 1000UI/10ML SOL INJ NSFP,VELOSULINE ,1000UI/10ML ,,
VELOSULINE HM 1000UI/10ML INJ NSFP,VELOSULINE HM ,1000UI/10ML ,,
VELOSULINE HUMAINE 250UI/2.5ML NSFP,VELOSULINE HUMAINE ,250UI/2.5ML ,,
VELOSULINE HUMAINE 40UI/ML SOL NSFP,VELOSULINE HUMAINE ,40UI/ML ,,
VELOSULINE PORCINE 100UI/ML SOL NSFP,VELOSULINE PORCINE ,100UI/ML ,,
VELOSULINE PORCINE 40UI/ML SOL NSFP,VELOSULINE PORCINE ,40UI/ML ,,
VEMURAFENIB 240MG COMPRIME,VEMURAFENIB ,240MG ,,
VENACLAR 600MG CPR,VENACLAR ,600MG ,,
VENIRENE 300MG CPR NSFP,VENIRENE ,300MG ,,
VENLAFAXINE  LP 150MG CPR,VENLAFAXINE ,150MG ,,
VENLAFAXINE 150MG CPR,VENLAFAXINE ,150MG ,, 
VENLAFAXINE 225MG CPR,VENLAFAXINE ,225MG ,,
VENLAFAXINE 25MG CPR,VENLAFAXINE ,225MG ,,
VENLAFAXINE 50MG COMPRIME,VENLAFAXINE ,25MG ,,
VENLAFAXINE ABT LP 150MG CPR,VENLAFAXINE ,25MG ,,ACT 
VENLAFAXINE ABT LP 225MG CPR,VENLAFAXINE ,25MG ,,MYL 
VENLAFAXINE ABT LP 37.5MG CPR,VENLAFAXINE ,25MG ,,QUA 
VENLAFAXINE ABT LP 75MG CPR,VENLAFAXINE ,37.5 ,,RBX 
VENLAFAXINE ACT 25MG CPR NSFP,VENLAFAXINE ,37.5MG ,,
VENLAFAXINE ACT 50MG CPR NSFP,VENLAFAXINE ,37.5MG ,,ACT 
VENLAFAXINE ACT LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,ALM 
VENLAFAXINE ACT LP 75MG GELULE,VENLAFAXINE ,37.5MG ,,ALT 
VENLAFAXINE ALM 50MG CPR NSFP,VENLAFAXINE ,37.5MG ,,ARW 
VENLAFAXINE ALM LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,BCR 
VENLAFAXINE ALM LP 75MG GELULE,VENLAFAXINE ,37.5MG ,,BGA 
VENLAFAXINE ALT LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,BLF 
VENLAFAXINE ALT LP 75MG GELULE,VENLAFAXINE ,37.5MG ,,CRT 
VENLAFAXINE ARW 50MG CPR,VENLAFAXINE ,37.5MG ,,EG 
VENLAFAXINE ARW LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,EGL 
VENLAFAXINE ARW LP 75MG GELULE,VENLAFAXINE ,37.5MG ,,EVO 
VENLAFAXINE BCR LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,ISD 
VENLAFAXINE BCR LP 75MG GELULE,VENLAFAXINE ,37.5MG ,,KRK 
VENLAFAXINE BGA 50MG CPR NSFP,VENLAFAXINE ,37.5MG ,,MYL 
VENLAFAXINE BGA LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,PFZ 
VENLAFAXINE BGA LP 75MG GELULE,VENLAFAXINE ,37.5MG ,,QUA 
VENLAFAXINE BLF LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,RBX 
VENLAFAXINE BLF LP 75 MG GELULE,VENLAFAXINE ,37.5MG ,,RTP 
VENLAFAXINE CRT LP 37.5MG GELULE,VENLAFAXINE ,37.5MG ,,SDZ 
VENLAFAXINE CRT LP 75MG GELULE,VENLAFAXINE ,37.5MG ,,TVC 
VENLAFAXINE DKT LP 75MG GELULE NSFP,VENLAFAXINE ,37.5MG ,,WTR 
VENLAFAXINE DOC LP 37.5MG GELU NSFP,VENLAFAXINE ,37.5MG ,,ZYF 
VENLAFAXINE DOC LP 75MG GELU NSFP,VENLAFAXINE ,50MG ,,
VENLAFAXINE EG 50MG CPR NSFP,VENLAFAXINE ,50MG ,,ACT 
VENLAFAXINE EG LP 37.5MG GELULE NSFP,VENLAFAXINE ,50MG ,,ALM 
VENLAFAXINE EG LP 75MG GELULE NSFP,VENLAFAXINE ,50MG ,,ARW 
VENLAFAXINE EGL LP 37.5MG GELULE,VENLAFAXINE ,50MG ,,BGA 
VENLAFAXINE EGL LP 75MG GELULE,VENLAFAXINE ,50MG ,,EG 
VENLAFAXINE EVO LP 37.5MG GELULE,VENLAFAXINE ,50MG ,,MYL 
VENLAFAXINE EVO LP 75MG GELULE,VENLAFAXINE ,50MG ,,QUA 
VENLAFAXINE ISD LP 37.5MG GELULE,VENLAFAXINE ,50MG ,,RBX 
VENLAFAXINE ISD LP 75MG GELULE,VENLAFAXINE ,50MG ,,RTP 
VENLAFAXINE KRK LP 37.5MG GELULE,VENLAFAXINE ,50MG ,,SDZ 
VENLAFAXINE KRK LP 75MG GELULE,VENLAFAXINE ,50MG ,,TVC 
VENLAFAXINE LP 225MG CPR,VENLAFAXINE ,50MG ,,WTR 
VENLAFAXINE LP 37.5MG GELULE,VENLAFAXINE ,50MG ,,ZYD 
VENLAFAXINE LP 75MG GELULE,VENLAFAXINE ,75 MG ,,BLF 
VENLAFAXINE MYL 25MG CPR NC,VENLAFAXINE ,75MG ,,
VENLAFAXINE MYL 50MG CPR,VENLAFAXINE ,75MG ,,ACT 
VENLAFAXINE MYL LP 37.5MG GELULE,VENLAFAXINE ,75MG ,,ALM 
VENLAFAXINE MYL LP 75MG GELULE,VENLAFAXINE ,75MG ,,ALT 
VENLAFAXINE OPP 25MG CPR NC,VENLAFAXINE ,75MG ,,ARW 
VENLAFAXINE OPP 50MG CPR NC,VENLAFAXINE ,75MG ,,BCR 
VENLAFAXINE PFZ LP 37.5MG GELULE,VENLAFAXINE ,75MG ,,BGA 
VENLAFAXINE PFZ LP 75MG GELULE,VENLAFAXINE ,75MG ,,CRT 
VENLAFAXINE QUA 25MG CPR NSFP,VENLAFAXINE ,75MG ,,DKT 
VENLAFAXINE QUA 50MG CPR NSFP,VENLAFAXINE ,75MG ,,EG 
VENLAFAXINE QUA LP 37.5MG GEL NSFP,VENLAFAXINE ,75MG ,,EGL 
VENLAFAXINE QUA LP 75MG GEL NSFP,VENLAFAXINE ,75MG ,,EVO 
VENLAFAXINE RBX 50MG CPR NSFP,VENLAFAXINE ,75MG ,,ISD 
VENLAFAXINE RBX LP 37.5 GELULE NSFP,VENLAFAXINE ,75MG ,,KRK 
VENLAFAXINE RBX LP 37.5MG GELULE,VENLAFAXINE ,75MG ,,MYL 
VENLAFAXINE RBX LP 75MG GELULE NSFP,VENLAFAXINE ,75MG ,,PFZ 
VENLAFAXINE RTP 50MG CPR NSFP,VENLAFAXINE ,75MG ,,QUA 
VENLAFAXINE RTP LP 37.5MG GELULE,VENLAFAXINE ,75MG ,,RBX 
VENLAFAXINE RTP LP 75MG GELULE,VENLAFAXINE ,75MG ,,RTP 
VENLAFAXINE SDZ 50MG CPR NSFP,VENLAFAXINE ,75MG ,,SDZ 
VENLAFAXINE SDZ LP 37.5MG GELULE,VENLAFAXINE ,75MG ,,TVC 
VENLAFAXINE SDZ LP 75MG GELULE,VENLAFAXINE ,75MG ,,WTR 
VENLAFAXINE TVC 50MG CPR NSFP,VENLAFAXINE ,75MG ,,ZYF 
VENLAFAXINE TVC LP 37.5MG GELULE,VENLAFAXINE ABT ,150MG ,,
VENLAFAXINE TVC LP 75MG GELULE,VENLAFAXINE ABT ,225MG ,,
VENLAFAXINE WTR 50MG CPR NSFP,VENLAFAXINE ABT ,37.5MG ,,
VENLAFAXINE WTR LP 37.5MG GELULE,VENLAFAXINE ABT ,75MG ,,
VENLAFAXINE WTR LP 75MG GELULE,VENLAFAXINE DOC GELU ,37.5MG ,,
VENLAFAXINE ZYD 50MG CPR,VENLAFAXINE DOC GELU ,75MG ,,
VENLAFAXINE ZYF LP 37.5MG GELULE,VENLAFAXINE OPP ,25MG ,,
VENLAFAXINE ZYF LP 75MG GELULE,VENLAFAXINE OPP ,50MG ,,
VENOFER 100MG/5ML SOL INJ AMP NSFP,VENOFER ,100MG/5ML ,,
VENOFER 100MG/5ML SOL INJ FLC,VENOFER FLC ,100MG/5ML ,,
VENTAVIS 10MICROG/ML INHAL AMP 1ML,VENTAVIS ,10MICROG/ML 1ML ,,
VENTAVIS 10MICROG/ML INHAL AMP 2ML,VENTAVIS ,10MICROG/ML 2ML ,,
VENTIDE SUSP INHAL NSFP,VENTIDE ,,,
VENTILASTIN NOVOLIZ 100MCG CART,VENTILASTIN NOVOLIZ CART ,100MCG ,,
VENTILASTIN NOVOLIZ 100MCG CART+INH,VENTILASTIN NOVOLIZ CART+INH ,100MCG ,,
