CARBOCISTEINE TCO 5% AD SS SOL 200ML,TEVA SANTE
FER ARW 100MG/5ML SOL INJ,ARROW GENERIQUES
FER SDZ 100MG/5ML SOL INJ,SANDOZ
DAKIN CPF STABILISE SOL FL 125ML,COOPERATION PHARMACEUTIQUE FRANCAISE
DRILL SUREAU LIT SS SUCRE PASTILLE,PIERRE FABRE MEDICAMENT
DIGIFAB 40MG PDR INJ FL (GB),SERB (L'ARGUENON INTERNATIONAL SERB)
FLUCALYPTOL 131MG/100ML 200ML NSFP,ZAMBON FRANCE
MORPHINE CHL REN 1MG/ML INJ 10ML,RENAUDIN
MORPHINE CHL REN 1MG/ML INJ 50ML,RENAUDIN
ROPIVACAINE SDZ 10MG/ML INJ AMP 10ML,SANDOZ
ROPIVACAINE SDZ 10MG/ML INJ AMP 20ML,SANDOZ
ACARBOSE ARW 100MG CPR NSFP,ARROW GENERIQUES
ACARBOSE ARW 50MG CPR NSFP,ARROW GENERIQUES
ALBUNORM 4% 40G/L SOL PERF FL 100ML,OCTAPHARMA FRANCE
ALBUMINE HUMAINE 4% 40G/L PERF 100ML,NULL
ALBUNORM 4% 40G/L SOL PERF FL 250ML,OCTAPHARMA FRANCE
ALBUMINE HUMAINE 4% 40G/L PERF 250ML,NULL
ALBUNORM 4% 40G/L SOL PERF FL 500ML,OCTAPHARMA FRANCE
ALBUMINE HUMAINE 4% 40G/L PERF 500ML,NULL
ROPIVACAINE SDZ 7.5MG/ML INJ AMP10ML,SANDOZ
ROPIVACAINE SDZ 7.5MG/ML INJ AMP20ML,SANDOZ
ROPIVACAINE SDZ 2MG/ML INJ AMP 10ML,SANDOZ
TACHOSIL MATRICE 3 X 2.5 CM,TAKEDA FRANCE SAS
ROPIVACAINE SDZ 2MG/ML INJ AMP 20ML,SANDOZ
ROPIVACAINE SDZ 2MG/ML INJ POC 100ML,SANDOZ
ROPIVACAINE SDZ 2MG/ML INJ POC 200ML,SANDOZ
PACLITAXEL AHCL 6MG/ML SOL FL 5ML,ACCORD HEALTHCARE LTD
PACLITAXEL AHCL 6MG/ML SOL FL 50ML,ACCORD HEALTHCARE LTD
PACLITAXEL AHCL 6MG/ML SOL FL 16.7ML,ACCORD HEALTHCARE LTD
PACLITAXEL MYL 6MG/ML SOL FL 5ML,MYLAN S.A.S
PACLITAXEL MYL 6MG/ML SOL FL 16.7ML,MYLAN S.A.S
BICALUTAMIDE ISD 50 MG CPR,TEVA SANTE
AMOX/AC CLAV EG 1G/125MG PDR,EG LABO (EUROGENERICS)
DOCETAXEL 10MG/ML SOL INJ,NULL
DOCETAXEL ARW 20MG/1ML SOL INJ FL,ACTAVIS FRANCE
DOCETAXEL ACT 80MG/4ML SOL INJ FL,ACTAVIS FRANCE
DOCETAXEL ACT 140MG/7ML SOL INJ FL,ACTAVIS FRANCE
TOVIAZ LP 4MG CPR,GENZYME EUROPE BV
FERINJECT 100MG/2ML SOL INJ,VIFOR FRANCE SA
FERINJECT 500MG/10ML SOL INJ,VIFOR FRANCE SA
FER 50MG/1ML SOL INJ,NULL
SUXAMETHONIUM AGT 100MG/2ML SOL INJ,AGUETTANT
SUXAMETHONIUM BCX 100MG/2ML SOL INJ,BIOCODEX
PEDIAVEN AP-HP NN 1 INJ BIO 250ML,FRESENIUS KABI FRANCE
PEDIAVEN AP-HP NN 2 INJ BIO 250ML,FRESENIUS KABI FRANCE
ENDOTINE SOL DENTAIRE FL 45ML NSFP,SEPTODONT SAS
TAMSULOSINE ISD LP 0.4MG GELULE,TEVA SANTE
OPHTACALMFREE 2 % COLLYRE FL 10ML,CHAUVIN
EPHEDRINE WKT 15 MG CPR,WOCKARDT UK LTD
LYSOPAINE 20MG CASSIS PASTILLE SS,BOEHRINGER INGELHEIM FRANCE
ONBREZ BREEZHALER 150MCG INH GELULE,NOVARTIS PHARMA SAS
ONBREZ BREEZHALER 300MCG INH GELULE,NOVARTIS PHARMA SAS
INDACATEROL 150 MCG INH GELULE,NULL
INDACATEROL 300 MCG INH GELULE,NULL
DIANEAL PD1 G 2.27% 2L +2L +LU NSFP,BAXTER SA
MELAXOSE GELEE ORALE POT 200G,BIOCODEX
PHYSIONEAL 35 G 2.27% CFX SOL PS5L+R,BAXTER SA
TERBINAFINE MYL 1% CREME,MYLAN
GABAPENTINE EGL 300MG GELULE,EG LABO (EUROGENERICS)
QVAR AUTOHALER 100 MICROG INH (DE),MEDIWIN LIMITED
AMOROLFINE ZEN 5% VERNIS MED,SANOFI AVENTIS FRANCE
AMOROLFINE ISD 5% VERNIS MED,TEVA SANTE
GABAPENTINE RBX 400MG GELULE,RANBAXY PHARMACIE GENERIQUES
DICLOFENAC RTC 1% EMPLATRE,TEVA SANTE
KETAMINE REN 50MG/ML SOL INJ AP 5ML,RENAUDIN
KETAMINE 50MG/ML SOL INJ AMP 5ML,NULL
MEDNUTRIFLEX OMEG G120/N5.4/E 1250ML,B BRAUN MEDICAL
KETAMINE REN 10MG/ML SOL INJ AP 5ML,RENAUDIN
KETAMINE 10MG/ML SOL INJ AMP 5ML,NULL
MEDNUTRIFLEX OMEG G120/N5.4/E 1875ML,B BRAUN MEDICAL
MEDNUTRIFLEX OMEG G120/N5.4/E 2500ML,B BRAUN MEDICAL
IMIPENEM CIL PAN 500/500MG INJ 20ML,PANPHARMA
IMIPENEM CIL PAN 250/250MG INJ 20ML,PANPHARMA
LEVOFREE 0.05% COLLYRE UNIDOSE 0.3ML,CHAUVIN
IMMUCYST 81MG PDR VESICALE,SANOFI PASTEUR SA
QUINAPRIL HCTZ ZEN 20/12.5MG CPR,SANOFI AVENTIS FRANCE
NORDITROPINE NORDI 15MG/1.5ML INJ,NOVO NORDISK A/S
PIPER/TAZOB HPI 4G/500MG PDR INJ,HOSPIRA FRANCE
REPAGLINIDE ARW 0.5MG CPR NSFP,ARROW GENERIQUES
REPAGLINIDE ARW 1MG CPR NSFP,ARROW GENERIQUES
REPAGLINIDE ARW 2MG CPR,ARROW GENERIQUES
FINASTERIDE BGA 1MG CPR,BIOGARAN
ESOMEPRAZOLE SDZ 20 MG GELULE,SANDOZ
ESOMEPRAZOLE SDZ 40MG GELULE,SANDOZ
FLECTOR TISSUGEL HEPARINE EMPLATRE,GENEVRIER
AMOX/AC CLAV EG 500/62.5MG AD CPR,EG LABO (EUROGENERICS)
CICLETANINE TVC 50MG GELULE,TEVA SANTE
CICLETANINE BGA 50MG GELULE,BIOGARAN
REPAGLINIDE ZYD 0.5MG CPR,ZYDUS FRANCE
REPAGLINIDE ZYD 1MG CPR,ZYDUS FRANCE
REPAGLINIDE ZYD 2MG CPR,ZYDUS FRANCE
REANUTRIFLEX OMEG G144/N8/E 625ML,B BRAUN MEDICAL
REANUTRIFLEX OMEG G144/N8/E 1250ML,B BRAUN MEDICAL
REANUTRIFLEX OMEG G144/N8/E 1875ML,B BRAUN MEDICAL
OXYNORM 10MG/ML SOL BUV FL30ML,MUNDIPHARMA SAS
CENTROPHENE 20MG CPR NSFP,ZYDUS FRANCE
CENTROPHENE 20MG/ML BUV NSFP,ZYDUS FRANCE
LEVOFLOXACINE ALM 500MG CPR,NULL
LEVOFLOXACINE ARW 500MG CPR,ARROW GENERIQUES
PANSORAL GEL BUCCAL TUBE 15G NSFP,PIERRE FABRE MEDICAMENT
LEVOFLOXACINE BGA 500MG CPR,BIOGARAN
LEVOFLOXACINE EG 500MG CPR,EG LABO (EUROGENERICS)
LEVOFLOXACINE MYL 500MG CPR,MYLAN S.A.S
EPIRUBICINE ACC 200MG/100ML SOL INJ,ACCORD HEALTHCARE LTD
EPIRUBICINE ACC 20MG/10ML SOL INJ,ACCORD HEALTHCARE LTD
EPIRUBICINE ACC 50MG/25ML SOL INJ,ACCORD HEALTHCARE LTD
LEVOFLOXACINE RBX 500MG CPR,RANBAXY PHARMACIE GENERIQUES
DOXORUBICINE ACC 200MG/100ML SOL INJ,ACCORD HEALTHCARE FRANCE SAS
DOXORUBICINE ACC 50MG/25ML SOL INJ,ACCORD HEALTHCARE FRANCE SAS
DOXORUBICINE ACC 10MG/5ML SOL INJ,ACCORD HEALTHCARE FRANCE SAS
LEVOFLOXACINE ZEN 500MG CPR,TEVA SANTE
LEVOFLOXACINE ZYD 500MG CPR,ZYDUS FRANCE
INCIVO 375MG CPR,JANSSEN CILAG
TELAPREVIR 375MG CPR,NULL
LEVOFLOXACINE TVC 500MG CPR,TEVA SANTE
ADREVIEW 74MBq/ML SOL INJ,GE HEALTHCARE SAS
ELMISOL 10MG CPR,ACE PHARMACEUTICALS
ELMISOL 25MG CPR,ACE PHARMACEUTICALS
ELMISOL 5MG CPR,ACE PHARMACEUTICALS
ELMISOL 50MG CPR,ACE PHARMACEUTICALS
CONFIDEX 250UI PDR INJ,CSL BEHRING SA
CONFIDEX 500UI PDR INJ,CSL BEHRING SA
ABIRATERONE JAC 250MG CPR NSFP,JANSSEN CILAG
UROCIT-K 10MEQ (1080MG) CPR,MISSION PHARMACAL
UROCIT-K 5MEQ (540MG) CPR,MISSION PHARMACAL
OXYGENE APM 200BAR GAZ 20L AC+CBSTAR,AIR PRODUCTS SAS
PHYTACIS PDR INJ TROUSSE,CIS BIO INTERNATIONAL
OXYGENE SAG 200BAR GAZ 50L,SAGA MEDICAL
GLUCOSE BBM 5% SOL PER POC 50ML NSFP,B BRAUN MEDICAL
GLUCOSE BBM 5% SOL PERF POC 100ML,B BRAUN MEDICAL
OXYGENE LIQ SAG GAZ 100L CRYO FIXE,SAGA MEDICAL
GLUCOSE BBM 5% SOL PERF POC 250ML,B BRAUN MEDICAL
GLUCOSE BBM 5% SOL PERF POC 500ML,B BRAUN MEDICAL
GLUCOSE BBM 5% SOL PERF 1000ML NSFP,B BRAUN MEDICAL
OXYGENE LIQ SAG GAZ 180L CRYO MOB,SAGA MEDICAL
OXYGENE LIQ SAG GAZ 200L CRYO MOB,SAGA MEDICAL
OXYGENE LIQ SAG GAZ 180L EV MOB,SAGA MEDICAL
OXYGENE LIQ SAG GAZ 200L EV MOB,SAGA MEDICAL
OXYGENE LIQ SAG GAZ 100L EV FIXE,SAGA MEDICAL
OXYGENE SLF 200BAR GAZ 15L + MANO,SOL FRANCE
OXYGENE SLF 200BAR GAZ 5L + MANO,SOL FRANCE
OXYGENE LIQ SLF GAZ 100L EV FIXE,SOL FRANCE
IPILIMUMAB BMS 5MG/ML FL 10ML,BRISTOL MYERS SQUIBB
IPILIMUMAB BMS 5MG/ML SOL 40ML,BRISTOL MYERS SQUIBB
NANOCIS PDR INJ TROUSSE,CIS BIO INTERNATIONAL
NIVESTIM 30MUI/0.5ML SOL INJ,HOSPIRA UK LIMITED
SODIUM IODURE I123 CIS PRECURSEUR,CIS BIO INTERNATIONAL
NIVESTIM 12MUI/0.2ML  SOL INJ,HOSPIRA UK LIMITED
NIVESTIM 48MUI/0.5ML SOL INJ,HOSPIRA UK LIMITED
SODIUM IODURE 123 CIS 18.5MBQ/ML INJ,CIS BIO INTERNATIONAL
SODIUM IODURE I131 CIS SOL INJ,CIS BIO INTERNATIONAL
SODIUM IODURE 123 MLK 37MBq/ML INJ,COVIDIEN IMAGING FRANCE
STAMICIS 1MG PDR INJ TROUSSE,CIS BIO INTERNATIONAL
ESOMEPRAZOLE ARW 20MG GELULE,ARROW GENERIQUES
ESOMEPRAZOLE ARW 40MG GELULE,ARROW GENERIQUES
SIMVASTATINE RPG 40MG CPR,RANBAXY PHARMACIE GENERIQUES
SIMVASTATINE BGA 10MG CPR,BIOGARAN
SODIUM IODURE 123I PRECURSEUR,NULL
SODIUM IODURE 123I SOL INJ,NULL
EXEMESTANE ACC 25MG CPR,ACCORD HEALTHCARE LTD
SIMVASTATINE GRD 20MG CPR,GERDA
EXEMESTANE ACT 25MG CPR NSFP,ACTAVIS FRANCE
EXEMESTANE ARW 25MG CPR,ARROW GENERIQUES
EXEMESTANE BGA 25MG CPR,BIOGARAN
EXEMESTANE EG 25MG CPR,EG LABO (EUROGENERICS)
EXEMESTANE RATIO 25MG CPR NSFP,TEVA SANTE
EXEMESTANE SDZ 25MG CPR,SANDOZ
EXEMESTANE TVC 25MG CPR,TEVA SANTE
EXEMESTANE ZTL 25MG CPR,SANOFI AVENTIS FRANCE
SIMVASTATINE GRD 40MG CPR,GERDA
POTASSIUM CHL LAV 15% INJ 20ML AB,CHAIX ET DU MARAIS
GEMCITABINE SDZ 200MG/5ML SOL INJ,SANDOZ
GEMCITABINE SDZ 1000MG/25ML SOL INJ,SANDOZ
GEMCITABINE SDZ 2000MG/50ML SOL INJ,SANDOZ
HUMEX TX SEC OXOM 0.33MG/ML SIR,URGO
HUMEX TX SEC OXOM 0.33MG/ML SS BUV,URGO
CONVULINE 0.03MG/3MG CPR,BAYER SANTE
BUDESONIDE PHR 0.5MG/2ML SUSP INH,PHR-LAB
BUDESONIDE PHR 1MG/2ML SUSP INH,PHR-LAB
LOPERAMIDE ZYF 2MG GELULE,ZYDUS FRANCE
YTTRIUM CITRATE 90Y CIS SUSP INJ,CIS BIO INTERNATIONAL
BUDESONIDE ISD 1MG/2ML SUSP INH,TEVA SANTE
LETROZOLE ARW 2.5MG CPR,ARROW GENERIQUES
OSTEOCIS PDR INJ TROUSSE,CIS BIO INTERNATIONAL
YTTRIUM CITRATE 90Y SUSP INJ,NULL
SODIUM IODURE I131 SOL INJ,NULL
LETROZOLE BGA 2.5MG CPR,BIOGARAN
ERBIUM 169 CIS SUSP INJ,CIS BIO INTERNATIONAL
DOCETAXEL EBW 20MG/2ML SOL INJ FL,SANDOZ
LETROZOLE EG 2.5MG CPR,EG LABO (EUROGENERICS)
INDIUM 111 CHLORURE MLK SOL MARQUAGE,COVIDIEN IMAGING FRANCE
SODIUM OXIDRONATE 3MG PDR INJ,NULL
LETROZOLE ISD 2.5MG CPR,TEVA SANTE
INDIUM 111 OXINATE MLK SOL MARQUAGE,COVIDIEN IMAGING FRANCE
LETROZOLE MYL 2.5MG CPR,MYLAN S.A.S
DOCETAXEL EBW 80MG/8ML SOL INJ FL,SANDOZ
HEPTAMINOL RCA 187.8MG CPR,RICHARD
LETROZOLE RBX 2.5MG CPR,RANBAXY PHARMACIE GENERIQUES
KETOPROFENE RBX 50MG GELULE,RANBAXY PHARMACIE GENERIQUES
PEDIAVEN AP-HP ENF G15 BIO 1L NSFP,AGEPS
LETROZOLE RTP 2.5MG CPR,TEVA SANTE
PEDIAVEN AP-HP ENF G20 POC BI 1L,AGEPS
PEDIAVEN AP-HP ENF G25 POC BI 1L,AGEPS
ADRIGYL 10000UI/ML SOL BUV FL 10ML,CRINEX
LETROZOLE SDZ 2.5MG CPR,SANDOZ
LETROZOLE TVC 2.5MG CPR,TEVA SANTE
LETROZOLE ZYD 2.5MG CPR,ZYDUS FRANCE
LETROZOLE ZEN 2.5MG CPR,SANOFI AVENTIS FRANCE
FLUDESOXYGLUCOSE (18F) IBA SOL INJ,CIS BIO INTERNATIONAL
MANIDIPINE RTP 10MG CPR,TEVA SANTE
MANIDIPINE RTP 20MG CPR,TEVA SANTE
PRAVASTATINE PHR 10MG CPR,PHR-LAB
DIANEAL PD4 G 2.27% PS 2L +P,BAXTER SA
KOGENATE BAY 3000UI/5ML INJ + S,BAYER SANTE
PRAVASTATINE PHR 20MG CPR,PHR-LAB
TERBINAFINE ACT 1% CREME NSFP,ACTAVIS FRANCE
GESTODENE ETHI BGA 60/15MICROG CPR,BIOGARAN
GESTODENE ETHI TVC 60/15MICROG CPR,TEVA SANTE
REMIFENTANIL MYL 5MG PDRE SOL INJ,MYLAN S.A.S
DOPACIS 90MBQ/ML SOL INJ,CIS BIO INTERNATIONAL
REMIFENTANIL MYL 1MG PDRE SOL INJ,MYLAN S.A.S
REMIFENTANIL MYL 2MG PDRE SOL INJ,MYLAN S.A.S
RHENIUM SULFURE (186Re) SUSP INJ,CIS BIO INTERNATIONAL
THALLIUM TL201 CHL MLK 37MBq/ML INJ,COVIDIEN IMAGING FRANCE
REMIFENTANIL TVC 5MG PDRE SOL INJ,TEVA SANTE
REMIFENTANIL TVC 2MG PDRE SOL INJ,TEVA SANTE
REMIFENTANIL TVC 1MG PDRE SOL INJ,TEVA SANTE
METAIODOBENZYLGUANIDINE I131 SOL INJ,CIS BIO INTERNATIONAL
FLUORODOPA 90MBQ/ML SOL INJ,NULL
THALLIUM TL201 CHL CIS 37MBq/ML INJ,CIS BIO INTERNATIONAL
DURAPHAT 500MG/100G PATE,ALLOGA FRANCE
TECHNESCAN HDP PDR INJ TROUSSE,COVIDIEN IMAGING FRANCE
TECHNESCAN DMSA PDR INJ TROUSSE,COVIDIEN IMAGING FRANCE
REPAGLINIDE TVC 0.5MG CPR,TEVA PHARMA BV
REPAGLINIDE TVC 1MG CPR,TEVA PHARMA BV
REPAGLINIDE TVC 2MG CPR,TEVA PHARMA BV
ORAQIX GEL PERIODONTAL,DENTSPLY FRANCE
LIDOCAINE 2.5% + PRILOCAINE 2.5% GEL,NULL
ROPINIROLE ARW 1MG CPR,ARROW GENERIQUES
ELUMATIC III GENERATEUR,CIS BIO INTERNATIONAL
ROPINIROLE ARW 2MG CPR,ARROW GENERIQUES
ROPINIROLE ARW 5MG CPR,ARROW GENERIQUES
URAPIDIL MYL 25MG/5ML INJ,MYLAN S.A.S
URAPIDIL MYL 50MG/10ML INJ,MYLAN S.A.S
URAPIDIL MYL 100MG/20ML INJ,MYLAN S.A.S
DOLIALLERGIE LORATADINE 10MG CPR,SANOFI AVENTIS FRANCE
ARINATE 100MG CPR,DAFRA PHARMA
TRAMADOL MYP LP 200MG CPR,MYLAN S.A.S
ANASTROZOLE ACC 1MG CPR,ACCORD HEALTHCARE LTD
SUCCIMER 1.2MG PDR INJ TROUSSE,NULL
CETIRIZINE CRT 10MG CPR,CRISTERS
CETIRIZINE NEP 10MG CPR,NEPENTHES
OXIDRONATE 3MG PDR INJ TROUSE,NULL
TRAMADOL MYP LP 100MG CPR,MYLAN S.A.S
RENOCIS PDR INJ TROUSSE,CIS BIO INTERNATIONAL
TRAMADOL MYP LP 150MG CPR,MYLAN S.A.S
SUCCIMER 1MG PDR INJ TROUSSE,NULL
ALPRAZOLAM ISM 0.25MG CPR,TEVA SANTE
CARVEDILOL BGA 25MG CPR,BIOGARAN
THALLIUM CHL 37MBq/ML INJ,NULL
NICORANDIL BGA 10MG CPR,BIOGARAN
CEFUROXIME TVC 250MG CPR,TEVA SANTE
TECEOS PDR INJ TROUSSE,CIS BIO INTERNATIONAL
CEFUROXIME TVC 500MG CPR,TEVA SANTE
NICORANDIL ZEN 10MG CPR,SANOFI AVENTIS FRANCE
NICORANDIL BGA 20MG CPR,BIOGARAN
NICORANDIL ZEN 20MG CPR,SANOFI AVENTIS FRANCE
CARBOPLATINE ACC 600MG/60ML SOL INJ,ACCORD HEALTHCARE FRANCE SAS
THERACAP 131 GELULE,GE HEALTHCARE SAS
TROLAMINE BGC 0.67% EMULSION 46.5G,BIOGARAN
TROLAMINE NTM 0.67% EMULSION 186G,NEITUM
ANGIOCIS PDR INJ FL TROUSSE,CIS BIO INTERNATIONAL
DICLOFENAC TVC 1% GEL FLACON,TEVA SANTE
CARBOCISTEINE ARW 5% AD SOL BUV SS,ARROW GENERIQUES
TETRAHYDROBIOPTERINE INT 10MG CPR,INTSEL CHIMOS
TETRAHYDROBIOPTERINE INT 50MG CPR,INTSEL CHIMOS
COMPRALFENE 1% GEL,GIFRER BARBEZAT
INDIUM 111 PENTET. MLK 37MBq/ML INJ,COVIDIEN IMAGING FRANCE
DIASEPTYL 0.5% SOL FL 75ML,PIERRE FABRE MEDICAMENT
ULTRA TECHNEKOW FM GENERATEUR,COVIDIEN IMAGING FRANCE
IOBENGUANE I131 CIS 370MBq/ML INJ,CIS BIO INTERNATIONAL
MOLYBDATE (99Mo) DE SODIUM,NULL
OMEPRAZOLE ARG 40MG PDR INJ,ARROW GENERIQUES
DORZOLAMIDE BGA 2% COLLYRE 5ML,BIOGARAN
DORZOLAMIDE MYL 2% COLLYRE 5ML,MYLAN S.A.S
NORCHOLESTEROL IODE 131I CIS SOL INJ,CIS BIO INTERNATIONAL
RIBAVIRINE MYL 200MG GELULE,MYLAN S.A.S
6-IODOMETHYLNORCHOLESTEROL SOL INJ,NULL
PREDFORTE 1% COLLY SUSP FL,NULL
CREON 40000U GELULE,ABBOTT PRODUCTS SAS
AMOX/AC CLAV TVS 100MG/12.5MG/ML NR,TEVA SANTE
APTIVUS 100MG/ML SOL BUV FL95ML,BOEHRINGER INGELHEIM INTERNATIONAL GmbH
PANTOPRAZOLE SUN 40MG PDR INJ,SUN PHARMACEUTICAL INDUSTRIES EUROPE BV
DPCA FRESENIUS 4 SOL POC 2.5L,FRESENIUS MEDICAL CARE
FORODESINE 100 MG GELULE,NULL
DPCA FRESENIUS 4 SOL POC 5L,FRESENIUS MEDICAL CARE
RAPAMUNE 0.5MG CPR,PFIZER
MENACTRA SOL INJ FL,SANOFI PASTEUR MSD SNC
MIZORIBINE 50MG CPR,NULL
BROMATE DE POTASSIUM 850 MG CPR,NULL
AMMONUL 10%/10% PDR ET SOL INJ FL,UCYCLYD PHARMA INC
NA(BENZOAT+PHENYLACET.) 10G/100G INJ,NULL
CLOPIDOGREL EVO 75MG CPR,EVOLUPHARM
SIROLIMUS 0.5MG COMPRIME ENROBE,NULL
AMOX/AC CLAV EGL 100MG/12.5MG/ML ENF,EG LABO (EUROGENERICS)
ATIMOS 12MICROG/DOSE SOL INH,CHIESI SA
TRIMEBUTINE ALS 100MG CPR,ALMUS FRANCE
EPIRUBICINE TVC 50MG/25ML SOL INJ,TEVA SANTE
EDROPHONIUM 10MG/ML SOL INJ,NULL
INDIUM 111 PENTETREOT 1220MBQ/10MCG,NULL
TIPRANAVIR 100MG/ML SOL BUV FL95ML,NULL
ALGODOL CAFEINE 500MG/50MG CPR,PHARMASTRA
FORMODUAL 100/6 MCG/DOSE SOL INH,CHIESI SA
INDIUM 111 OXINATE SOL MARQUAGE,NULL
NALTREXONE ITA 50MG CPR,ACCORD HEALTHCARE LTD
HELIXATE NEXGEN 3000UI/5ML PDR INJ,CSL BEHRING SA
PICOPREP BUV PDR ORALE SACH,FERRING SAS
FRAGMINE 10 000UI AXa/0.4ML SOL INJ,PFIZER
CLARELUX 0.05% CREME,PIERRE FABRE DERMATOLOGIE
DALTEPARINE 10 000UI AXa/0.4ML INJ,NULL
MOXALOLE PDR SOL BUV,MEDA PHARMA
MACROGOL 3350 + ELECTROLYTES SOL BUV,NULL
ALTEPLASE 10MG/10ML PDR  INJ,NULL
ALTEPLASE 20MG/20ML POUDRE INJ,NULL
ALTEPLASE 50MG/50ML POUDRE INJ,NULL
ZOFENIL 7.5MG CPR,MENARINI FRANCE
ALTEPLASE 2MG/2ML POUDRE INJ,NULL
ZOFENOPRIL 7.5 COMPRIME PELLICULE,NULL
OLIGOCURE SOL BUV FL 60ML,LABCATAL
DARBEPOETINE ALFA 10MICROG/0.4ML SER,NULL
DARBEPOETINE ALFA 100MCG/0.5ML SER,NULL
DARBEPOETINE ALFA 130MCG/0.65ML STYL,NULL
DARBEPOETINE ALFA 15MCG/0.375ML STYL,NULL
DARBEPOETINE ALFA 15MICROG/ML INJ FL,NULL
DARBEPOETINE ALFA 150MICROG/0.3MLSER,NULL
DARBEPOETINE ALFA 10MICROG/0.4MLSTYL,NULL
DARBEPOETINE ALFA 130MCG/0.65ML SER,NULL
DARBEPOETINE ALFA 150MCG/0.3ML STYLO,NULL
DARBEPOETINE ALFA 20MCG/0.5ML SER,NULL
DARBEPOETINE ALFA 20MCG/0.5ML STYLO,NULL
DARBEPOETINE ALFA 30MCG/0.3ML SER,NULL
DARBEPOETINE ALFA 30MCG/0.3ML STYLO,NULL
DARBEPOETINE ALFA 300MCG/0.6ML SER,NULL
DARBEPOETINE ALFA 300MCG/0.6ML STYLO,NULL
DARBEPOETINE ALFA 50MCG/0.5ML SER,NULL
DARBEPOETINE ALFA 50MCG/0.5ML STYLO,NULL
DARBEPOETINE ALFA 60MCG/0.3ML SER,NULL
DARBEPOETINE ALFA 60MCG/0.3ML STYLO,NULL
DARBEPOETINE ALFA 60MCG/ML FL,NULL
BRILIQUE 90MG CPR,ASTRAZENACA AB
DARBEPOETINE ALFA 80MCG/0.4ML SER,NULL
DARBEPOETINE ALFA 80MCG/0.4ML STYLO,NULL
SODIUM CHL FRF 0.9% INJ PO BF 2L,FRESENIUS KABI FRANCE
ORPHACOL 250MG GELULE,CTRS
RIBAVIRINE TBV 200MG CPR NSFP,TEVA SANTE
ORPHACOL 50MG GELULE,CTRS
ELTROMBOPAG 25MG COMPRIME PELLICULE,NULL
ELTROMBOPAG 50MG COMPRIME PELLICULE,NULL
ACIDE CHOLIQUE 250 MG GELULE,NULL
ACIDE CHOLIQUE 50MG GELULE,NULL
EPOETINE BETA 10 000UI/0.6ML INJ SER,NULL
RIBAVIRINE TBV 400MG CPR NSFP,TEVA SANTE
EPOETINE BETA 2 000UI/0.3ML INJ SER,NULL
EPOETINE BETA 20 000UI/0.6ML INJ SER,NULL
EPOETINE BETA 3000UI/0.3ML INJ SER,NULL
EPOETINE BETA 30 000UI/0.6ML INJ SER,NULL
EPOETINE BETA 4000UI/0.3ML INJ SER,NULL
EPOETINE BETA 500UI/0.3ML INJ SER,NULL
EPOETINE BETA 5 000UI/0.3ML INJ SER,NULL
EPOETINE BETA 6 000UI/0.3ML INJ SER,NULL
EPOETINE THETA 20 000UI/1ML INJ SER,NULL
EPOETINE THETA 30 000UI/1ML INJ SER,NULL
PENTACIS PDR TROUSSE,CIS BIO INTERNATIONAL
PRASUGREL 10MG CPR PELLICULE,NULL
PROTEINE C HUMAINE 500UI/10ML INJ FL,NULL
RETEPLASE 10U/10ML PDR SOL INJ FL,NULL
CALCIUM PENTETATE 9.1MG PDR INJ,NULL
BISOPROLOL ACT 2.5MG CPR NSFP,ACTAVIS FRANCE
BISOPROLOL ACT 5MG CPR,ACTAVIS FRANCE
CIPROFLOXACINE MAC 200MG/100ML INJ,MACOPHARMA
FORODESINE 5MG/ML MUN INJ FL,MUNDIPHARMA RES
ARSUMAX 50MG CPR NSFP,SANOFI AVENTIS FRANCE
ANTIVYPMIN TRI SOL INJ FL,INSTITUTO BIOCLON SA
BENZBROMARONE AL 100MG CPR,ALIUD PHARMA GM
EUPHONYLL EXPECTORANT AD SIR,MAYOLY SPINDLER
EUPHONYLL AD TOUX SECHE SIR SS,MAYOLY SPINDLER
PARACETAMOL ZYD 500MG GELULE,ZYDUS FRANCE
RISEDRONATE SET 35MG CPR NSFP,BIOGARAN
PLASMION SOL INJ POC FFX 500ML,FRESENIUS KABI FRANCE
RISEDRONATE BGA 75MG CPR,BIOGARAN
ECALTA 100MG PDR INJ,PFIZER
NIMOTOP 30MG GRANULES EFF,BAYER SANTE
QUTENZA 179MG DISP TRANSD,ASTELLAS PHARMA SAS
NIMODIPINE 30MG GRANULE EFFERVESCENT,NULL
EOSINE AQU NTM 2% SOL 2ML,NEITUM
ANIDULAFUNGINE 100MG PDR INJ,zz LABORATOIRE EXPLOITANT zz
LIDOCAINE GNT 5% EMPLATRE NSFP,GRUNENTHAL
DOBUTAMINE AGT 250MG/20ML SOL INJ,AGUETTANT
LEVETIRACETAM BGA 500MG CPR,BIOGARAN
TERBINAFINE RPG 250MG CPR,RANBAXY PHARMACIE GENERIQUES
LEVETIRACETAM BGA 250MG CPR,BIOGARAN
LEVETIRACETAM BGA 1000MG CPR,BIOGARAN
MEPOLIZUMAB 250MG PDR INJ,GLAXOSMITHKLINE
RILMENIDINE ACT 1MG CPR,ACTAVIS FRANCE
LOSARTAN HCTZ ISD 100/12.5MG CPR,TEVA SANTE
ANASTROZOLE BLF 1MG CPR,BLUEFISH PHARMACEUTICALS AB
